caseid,start,end,imp_misconduct,imp_private_gain,imp_monitor_opponents,imp_equal_rights,imp_journalists,imp_private_violence,imp_free_speech,imp_patriotism,imp_foreign_influence,imp_ban_ideology,imp_voting_rights,imp_votes_impact,imp_election_fraud,imp_expand_executive,imp_legislature_check,imp_judiciary_check,imp_judicial_ind,imp_participation,imp_funds_transparent,imp_contributions,imp_opinions,imp_districts,imp_common_und,imp_compromise,imp_candidates_disclose,imp_protest,imp_investigations,perf_misconduct,perf_private_gain,perf_monitor_opponents,perf_equal_rights,perf_journalists,perf_private_violence,perf_free_speech,perf_patriotism,perf_foreign_influence,perf_ban_ideology,perf_voting_rights,perf_votes_impact,perf_election_fraud,perf_expand_executive,perf_legislature_check,perf_judiciary_check,perf_judicial_ind,perf_participation,perf_funds_transparent,perf_contributions,perf_opinions,perf_districts,perf_common_und,perf_compromise,perf_candidates_disclose,perf_protest,perf_investigations,US_2017_SEPT,faculty_rank,field,wave,imp_science,imp_restraint,perf_science,perf_restraint,US_2017_FEB,US_2017_MAY,US_2015,US_2005,US_1995,US_1985,US_1975,US_1950,US_1900,US_1850,US_1800,democracy_importance,US_democracy_rating
W1BLW0002520,2017-02-14 16:52:38,2017-02-14 17:18:46,3,2,3,3,3,2,3,2,2,3,3,3,3,3,2,2,2,,,,,,,,,,,3,3,3,3,3,3,3,2,3,4,3,2,4,4,3,3,3,,,,,,,,,,,,,,1,1,2,2,3,90,,,,,,,,,,,,
W1BLW0008625,2017-02-14 17:15:37,2017-02-14 17:19:33,3,2,3,3,3,3,3,2,2,3,2,2,3,3,3,3,3,,,,,,,,,,,3,3,3,2,3,4,4,2,3,4,2,1,4,3,3,3,3,,,,,,,,,,,,,,1,2,2,2,2,80,,,,,,,,,,,,
W1BLW0002890,2017-02-14 17:14:32,2017-02-14 17:19:37,3,2,3,3,2,2,2,2,2,2,3,2,3,3,3,2,3,,,,,,,,,,,1,1,2,1,2,2,3,1,1,3,1,1,4,2,1,2,2,,,,,,,,,,,,,,1,3,2,1,1,50,,,,,,,,,,,,
W1BLW0009083,2017-02-14 17:14:32,2017-02-14 17:19:39,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,,,,,,,,,,,3,3,3,2,4,4,4,1,3,4,3,1,4,3,2,3,3,,,,,,,,,,,,,,1,3,3,1,2,80,,,,,,,,,,,,
W1BLW0008752,2017-02-14 17:16:09,2017-02-14 17:20:14,2,2,2,3,3,2,2,1,3,2,3,2,3,3,2,3,3,,,,,,,,,,,1,1,1,1,2,1,2,1,2,2,1,1,4,2,2,2,2,,,,,,,,,,,,,,1,2,1,1,1,50,,,,,,,,,,,,
W1BLW0005275,2017-02-14 17:18:01,2017-02-14 17:21:16,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,,,,,,,,,,,1,1,3,1,3,3,1,1,1,4,1,1,4,,3,4,2,,,,,,,,,,,,,,1,3,2,1,1,70,,,,,,,,,,,,
W1BLW0009916,2017-02-14 17:16:25,2017-02-14 17:21:22,1,3,2,3,2,3,2,1,3,3,3,3,3,3,1,1,1,,,,,,,,,,,2,1,3,3,3,3,4,3,2,3,3,3,4,3,4,3,3,,,,,,,,,,,,,,1,2,2,2,2,50,,,,,,,,,,,,
W1BLW0008564,2017-02-14 17:17:10,2017-02-14 17:21:30,2,2,3,2,3,2,3,2,3,2,3,3,3,2,2,3,3,,,,,,,,,,,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,,,,,,,,,,,,,,1,2,2,2,3,60,,,,,,,,,,,,
W1BLW0007450,2017-02-14 17:15:10,2017-02-14 17:22:17,2,2,3,3,2,3,3,2,1,3,3,2,3,3,3,2,2,,,,,,,,,,,3,3,4,4,3,4,4,3,3,4,4,3,4,2,2,3,3,,,,,,,,,,,,,,1,0,1,3,2,90,,,,,,,,,,,,
W1BLW0003351,2017-02-14 17:15:21,2017-02-14 17:22:27,3,3,2,3,3,2,3,2,3,3,3,0,3,3,3,3,3,,,,,,,,,,,2,2,1,3,2,2,1,1,3,3,1,3,3,3,1,4,3,,,,,,,,,,,,,,1,2,2,3,3,60,,,,,,,,,,,,
W1BLW0006727,2017-02-14 17:18:25,2017-02-14 17:22:28,1,2,3,3,3,3,3,1,3,3,3,3,3,2,2,2,2,,,,,,,,,,,3,1,3,4,3,4,4,1,,4,3,4,4,2,3,3,3,,,,,,,,,,,,,,1,0,1,2,2,70,,,,,,,,,,,,
W1BLW0008824,2017-02-14 17:19:56,2017-02-14 17:22:47,3,2,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,,,,,,,,,,,2,2,3,3,3,3,3,3,3,4,2,2,3,3,2,4,3,,,,,,,,,,,,,,1,2,2,2,2,80,,,,,,,,,,,,
W1BLW0009563,2017-02-14 17:17:53,2017-02-14 17:23:12,2,1,2,3,3,3,3,1,2,2,3,1,3,2,2,1,2,,,,,,,,,,,3,2,3,3,3,4,4,2,,4,3,2,4,3,4,3,3,,,,,,,,,,,,,,1,1,1,1,1,80,,,,,,,,,,,,
W1BLW0001497,2017-02-14 17:16:46,2017-02-14 17:23:38,1,2,3,2,1,1,1,0,1,3,3,2,3,2,2,2,2,,,,,,,,,,,3,2,4,3,2,2,4,,3,3,3,1,3,3,3,4,4,,,,,,,,,,,,,,1,2,1,2,2,80,,,,,,,,,,,,
W1BLW0008609,2017-02-14 17:17:23,2017-02-14 17:23:44,2,1,3,2,3,2,2,2,3,2,3,2,3,2,3,3,3,,,,,,,,,,,3,2,3,3,3,2,3,2,,3,1,3,4,3,2,3,3,,,,,,,,,,,,,,1,2,2,1,1,90,,,,,,,,,,,,
W1BLW0003298,2017-02-14 17:16:44,2017-02-14 17:23:48,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,,,,,,,,,,,3,2,3,3,4,3,4,2,3,3,4,4,2,3,3,3,3,,,,,,,,,,,,,,1,1,2,3,1,90,,,,,,,,,,,,
W1BLW0007534,2017-02-14 17:12:33,2017-02-14 17:24:27,2,1,3,3,3,3,2,1,2,3,3,2,3,2,3,3,3,,,,,,,,,,,2,1,3,4,4,4,4,2,3,4,3,3,4,3,3,3,4,,,,,,,,,,,,,,1,1,1,1,2,80,,,,,,,,,,,,
W1BLW0009002,2017-02-14 17:18:11,2017-02-14 17:24:31,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,,,,,,,,,,,3,3,,1,3,3,3,2,3,2,2,3,3,3,3,3,3,,,,,,,,,,,,,,1,2,2,2,2,70,,,,,,,,,,,,
W1BLW0009011,2017-02-14 17:20:36,2017-02-14 17:24:36,2,3,2,3,2,3,2,1,2,3,3,2,3,3,2,2,3,,,,,,,,,,,2,2,3,3,2,4,4,2,3,4,3,3,4,4,3,3,3,,,,,,,,,,,,,,1,2,2,2,2,80,,,,,,,,,,,,
W1BLW0001664,2017-02-14 17:20:37,2017-02-14 17:25:47,,3,3,3,3,3,,3,3,3,3,3,3,3,,3,3,,,,,,,,,,,,1,2,1,2,3,,1,1,2,1,1,3,2,,2,2,,,,,,,,,,,,,,1,1,2,1,1,70,,,,,,,,,,,,
W1BLW0007937,2017-02-14 17:20:38,2017-02-14 17:26:04,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,,,,,,,,,,,2,3,3,3,3,3,4,3,3,4,2,2,4,3,3,3,3,,,,,,,,,,,,,,1,2,2,2,2,80,,,,,,,,,,,,
W1BLW0001986,2017-02-14 17:20:52,2017-02-14 17:26:44,2,2,2,3,3,3,3,1,2,3,3,3,3,2,1,1,2,,,,,,,,,,,4,3,3,2,3,3,3,1,3,4,3,4,4,2,3,3,3,,,,,,,,,,,,,,1,1,2,3,2,70,,,,,,,,,,,,
W1BLW0001164,2017-02-14 17:21:21,2017-02-14 17:26:53,2,1,2,3,2,2,1,1,2,3,3,2,3,3,1,3,2,,,,,,,,,,,2,1,3,1,1,3,3,1,1,4,1,1,4,2,2,3,2,,,,,,,,,,,,,,1,1,1,2,2,70,,,,,,,,,,,,
W1BLW0009333,2017-02-14 17:21:23,2017-02-14 17:27:03,3,2,3,3,2,2,3,1,3,3,3,1,3,2,2,2,3,,,,,,,,,,,1,2,3,1,3,3,3,1,1,4,1,1,3,1,3,4,2,,,,,,,,,,,,,,1,2,1,1,3,70,,,,,,,,,,,,
W1BLW0003503,2017-02-14 17:16:47,2017-02-14 17:27:17,2,2,2,3,2,2,3,1,2,2,2,3,3,3,3,3,3,,,,,,,,,,,3,3,4,3,3,4,3,1,3,4,2,4,3,4,3,4,3,,,,,,,,,,,,,,1,1,1,2,2,70,,,,,,,,,,,,
W1BLW0007513,2017-02-14 17:17:38,2017-02-14 17:27:25,3,1,3,3,3,3,3,1,1,3,2,2,3,3,3,2,2,,,,,,,,,,,2,3,2,3,3,2,3,1,2,4,1,1,4,2,2,3,3,,,,,,,,,,,,,,1,0,1,1,,80,,,,,,,,,,,,
W1BLW0004992,2017-02-14 17:18:07,2017-02-14 17:27:53,2,2,3,3,2,3,2,2,3,2,3,2,3,3,3,3,3,,,,,,,,,,,2,1,3,2,4,3,3,2,2,3,3,1,4,3,4,3,2,,,,,,,,,,,,,,1,1,1,2,2,60,,,,,,,,,,,,
W1BLW0007224,2017-02-14 17:21:27,2017-02-14 17:27:55,2,1,3,3,2,3,2,1,2,2,2,2,3,2,3,2,2,,,,,,,,,,,3,3,4,2,4,4,4,2,3,4,2,3,4,3,4,4,4,,,,,,,,,,,,,,1,2,2,2,3,80,,,,,,,,,,,,
W1BLW0005397,2017-02-14 17:22:43,2017-02-14 17:28:26,1,3,3,1,3,1,2,0,1,2,1,0,3,2,2,2,2,,,,,,,,,,,2,2,3,1,3,3,3,1,2,4,1,1,4,2,3,4,3,,,,,,,,,,,,,,1,1,1,1,1,90,,,,,,,,,,,,
W1BLW0006454,2017-02-14 17:21:43,2017-02-14 17:29:36,2,2,3,2,2,3,3,1,1,3,2,2,3,3,2,2,3,,,,,,,,,,,2,2,2,2,2,3,3,1,2,2,2,1,2,2,2,2,2,,,,,,,,,,,,,,1,2,2,1,1,70,,,,,,,,,,,,
W1BLW0006981,2017-02-14 17:23:23,2017-02-14 17:29:44,2,1,3,3,3,2,3,2,3,2,3,2,3,,3,3,3,,,,,,,,,,,2,3,4,3,4,2,3,4,4,4,2,2,4,,4,4,4,,,,,,,,,,,,,,1,1,2,3,2,80,,,,,,,,,,,,
W1BLW0006957,2017-02-14 17:23:38,2017-02-14 17:29:54,2,2,3,2,2,3,3,2,3,,3,3,2,3,2,2,3,,,,,,,,,,,4,2,3,3,3,2,2,3,2,,3,2,3,3,3,4,3,,,,,,,,,,,,,,1,2,1,2,2,80,,,,,,,,,,,,
W1BLW0003766,2017-02-14 17:23:09,2017-02-14 17:30:03,3,3,3,3,3,3,2,2,3,3,2,2,3,3,2,3,2,,,,,,,,,,,3,3,3,2,3,4,3,2,3,4,3,2,3,2,2,3,3,,,,,,,,,,,,,,1,3,2,2,3,60,,,,,,,,,,,,
W1BLW0005522,2017-02-14 17:26:16,2017-02-14 17:30:05,3,2,3,3,2,2,3,1,3,1,3,2,3,2,2,2,3,,,,,,,,,,,1,1,2,1,1,1,2,1,1,2,1,1,3,1,2,2,1,,,,,,,,,,,,,,1,2,2,1,1,60,,,,,,,,,,,,
W1BLW0004742,2017-02-14 17:20:23,2017-02-14 17:31:26,2,3,3,3,3,3,3,1,3,2,3,2,3,3,3,3,3,,,,,,,,,,,1,1,3,2,1,3,2,2,,4,2,1,4,4,3,,1,,,,,,,,,,,,,,1,2,1,2,1,40,,,,,,,,,,,,
W1BLW0007405,2017-02-14 17:23:46,2017-02-14 17:31:27,2,2,3,3,3,3,3,2,2,2,3,2,2,3,3,2,3,,,,,,,,,,,1,1,2,3,1,1,2,1,1,3,2,1,4,2,1,2,2,,,,,,,,,,,,,,1,2,2,1,1,80,,,,,,,,,,,,
W1BLW0004319,2017-02-14 17:26:04,2017-02-14 17:31:41,2,1,2,3,2,1,2,0,1,3,2,2,2,2,2,2,2,,,,,,,,,,,3,3,3,3,3,3,3,1,3,4,2,4,4,3,2,4,3,,,,,,,,,,,,,,1,1,0,2,2,90,,,,,,,,,,,,
W1BLW0009255,2017-02-14 17:13:26,2017-02-14 17:31:41,1,1,3,2,2,3,2,2,1,2,3,3,3,2,2,2,2,,,,,,,,,,,2,2,2,1,2,2,3,2,1,2,2,1,3,3,1,3,3,,,,,,,,,,,,,,1,1,1,1,1,80,,,,,,,,,,,,
W1BLW0006198,2017-02-14 17:25:39,2017-02-14 17:31:47,2,2,2,1,0,3,2,2,2,2,2,1,2,2,1,1,3,,,,,,,,,,,3,4,3,3,3,4,4,3,3,3,4,3,4,3,4,2,3,,,,,,,,,,,,,,1,1,2,2,4,,,,,,,,,,,,,
W1BLW0004933,2017-02-14 17:28:25,2017-02-14 17:32:19,2,2,3,3,2,2,3,2,2,3,3,3,3,3,2,3,2,,,,,,,,,,,3,2,3,2,3,3,3,1,1,4,2,2,3,3,2,3,3,,,,,,,,,,,,,,1,2,2,1,2,70,,,,,,,,,,,,
W1BLW0008464,2017-02-14 17:26:00,2017-02-14 17:32:24,2,1,3,2,3,3,2,2,2,3,3,3,3,3,2,3,2,,,,,,,,,,,2,2,,2,2,2,2,2,1,4,1,1,4,2,,2,2,,,,,,,,,,,,,,1,1,2,1,1,50,,,,,,,,,,,,
W1BLW0004750,2017-02-14 17:19:56,2017-02-14 17:32:39,3,3,3,3,3,0,3,1,3,3,3,2,3,2,3,3,3,,,,,,,,,,,1,3,1,1,3,,3,1,2,3,1,1,4,2,1,3,3,,,,,,,,,,,,,,1,2,2,1,1,50,,,,,,,,,,,,
W1BLW0007568,2017-02-14 17:26:44,2017-02-14 17:33:06,2,2,3,2,3,2,2,1,2,2,2,2,3,3,2,3,3,,,,,,,,,,,3,3,3,2,2,3,4,1,1,4,1,1,4,3,2,4,3,,,,,,,,,,,,,,1,2,1,2,2,70,,,,,,,,,,,,
W1BLW0002488,2017-02-14 17:28:53,2017-02-14 17:33:25,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,,,,,,,,,,,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,1,2,2,3,1,70,,,,,,,,,,,,
W1BLW0003172,2017-02-14 17:24:19,2017-02-14 17:33:27,3,2,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,,,,,,,,,,,2,2,3,3,3,4,3,1,3,4,3,2,4,2,2,3,3,,,,,,,,,,,,,,1,2,2,2,2,80,,,,,,,,,,,,
W1BLW0009887,2017-02-14 17:24:22,2017-02-14 17:33:41,2,2,3,3,3,3,3,1,3,3,3,1,3,2,3,2,3,,,,,,,,,,,3,2,3,2,3,3,3,2,3,4,1,1,4,2,2,2,3,,,,,,,,,,,,,,1,1,2,2,2,70,,,,,,,,,,,,
W1BLW0004779,2017-02-14 17:20:03,2017-02-14 17:33:59,2,2,3,1,3,3,0,0,2,0,3,3,2,3,3,3,,,,,,,,,,,,2,1,3,1,1,1,4,2,2,4,1,1,4,1,3,3,,,,,,,,,,,,,,,1,1,2,,1,60,,,,,,,,,,,,
W1BLW0006939,2017-02-14 17:26:32,2017-02-14 17:34:46,2,2,3,0,2,1,3,1,0,2,1,1,3,2,2,3,3,,,,,,,,,,,3,3,3,3,4,3,4,1,2,2,2,1,4,3,4,4,4,,,,,,,,,,,,,,1,1,2,1,2,70,,,,,,,,,,,,
W1BLW0002190,2017-02-14 17:28:15,2017-02-14 17:34:53,3,2,3,3,2,2,3,2,2,2,3,1,3,2,3,2,3,,,,,,,,,,,3,2,3,3,3,3,3,1,2,4,2,2,2,2,3,3,3,,,,,,,,,,,,,,1,2,2,2,3,70,,,,,,,,,,,,
W1BLW0005061,2017-02-14 17:27:25,2017-02-14 17:35:14,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,,,,,,,,,,,2,1,2,1,2,1,1,1,1,2,1,1,3,1,2,2,2,,,,,,,,,,,,,,1,3,3,1,1,40,,,,,,,,,,,,
W1BLW0008412,2017-02-14 17:22:52,2017-02-14 17:35:21,3,2,3,3,3,2,3,1,2,2,3,2,3,3,3,3,3,,,,,,,,,,,1,2,2,1,2,3,2,2,3,3,2,2,3,2,2,2,3,,,,,,,,,,,,,,1,1,1,2,1,60,,,,,,,,,,,,
W1BLW0002522,2017-02-14 17:25:59,2017-02-14 17:36:34,3,2,2,3,3,3,3,1,2,3,3,2,3,3,0,1,2,,,,,,,,,,,2,2,4,2,4,3,4,1,2,4,2,1,4,3,2,4,4,,,,,,,,,,,,,,1,1,1,2,2,70,,,,,,,,,,,,
W1BLW0005192,2017-02-14 17:31:36,2017-02-14 17:36:53,3,1,3,3,3,3,3,1,2,3,3,1,3,3,3,2,2,,,,,,,,,,,2,1,3,3,4,4,4,1,3,4,1,1,4,3,3,3,3,,,,,,,,,,,,,,1,1,2,1,2,80,,,,,,,,,,,,
W1BLW0001560,2017-02-14 17:32:22,2017-02-14 17:37:07,2,1,3,3,1,2,1,1,2,2,3,2,3,3,1,1,1,,,,,,,,,,,4,4,4,3,3,4,4,3,3,4,2,2,4,3,4,4,3,,,,,,,,,,,,,,1,1,1,3,2,90,,,,,,,,,,,,
W1BLW0004910,2017-02-14 17:03:26,2017-02-14 17:37:16,1,1,2,3,2,2,2,1,1,3,3,3,3,0,3,1,1,,,,,,,,,,,3,2,3,3,3,3,3,1,1,4,1,1,4,1,2,3,3,,,,,,,,,,,,,,1,1,1,2,3,60,,,,,,,,,,,,
W1BLW0009232,2017-02-14 17:31:59,2017-02-14 17:37:16,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,,,,,,,,,,,3,1,2,1,3,2,2,2,2,2,2,2,4,3,3,3,3,,,,,,,,,,,,,,1,3,3,3,,80,,,,,,,,,,,,
W1BLW0003224,2017-02-14 17:15:02,2017-02-14 17:37:19,1,1,1,3,1,2,2,1,1,3,1,1,3,2,3,1,1,,,,,,,,,,,3,3,4,4,3,3,4,2,3,4,3,3,3,2,4,3,,,,,,,,,,,,,,,1,0,1,1,1,80,,,,,,,,,,,,
W1BLW0008009,2017-02-14 17:33:11,2017-02-14 17:37:22,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,,,,,,,,,,,3,3,4,3,4,3,4,3,3,4,3,3,4,4,4,4,4,,,,,,,,,,,,,,1,2,3,3,4,80,,,,,,,,,,,,
W1BLW0003066,2017-02-14 17:30:23,2017-02-14 17:38:11,2,2,3,3,3,2,3,0,2,2,3,1,3,1,2,2,2,,,,,,,,,,,2,2,3,2,3,3,3,1,2,3,2,2,4,2,3,4,3,,,,,,,,,,,,,,1,1,3,2,1,80,,,,,,,,,,,,
W1BLW0001598,2017-02-14 17:18:07,2017-02-14 17:38:48,2,1,3,3,2,2,1,1,2,2,2,1,3,2,1,1,1,,,,,,,,,,,3,3,4,4,4,4,4,2,3,3,3,1,4,3,3,4,4,,,,,,,,,,,,,,1,1,1,3,2,90,,,,,,,,,,,,
W1BLW0002585,2017-02-14 17:35:51,2017-02-14 17:39:32,2,2,3,3,3,3,2,2,2,3,3,2,3,3,3,3,3,,,,,,,,,,,3,3,3,3,3,2,3,3,2,3,3,3,2,3,2,2,2,,,,,,,,,,,,,,1,2,3,3,3,60,,,,,,,,,,,,
W1BLW0004844,2017-02-14 17:32:44,2017-02-14 17:39:49,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,,,,,,,,,,,2,2,2,1,1,1,1,2,2,3,1,1,3,2,2,2,3,,,,,,,,,,,,,,1,2,3,1,1,60,,,,,,,,,,,,
W1BLW0003728,2017-02-14 17:35:54,2017-02-14 17:39:53,2,2,2,3,2,2,3,1,2,3,3,3,3,1,1,3,3,,,,,,,,,,,2,1,2,2,2,3,2,1,1,4,1,1,3,1,2,3,2,,,,,,,,,,,,,,1,1,1,1,1,60,,,,,,,,,,,,
W1BLW0007008,2017-02-14 17:33:09,2017-02-14 17:39:56,3,3,3,3,3,3,3,3,3,2,3,2,3,3,2,3,3,,,,,,,,,,,2,3,3,3,2,3,2,1,3,2,1,3,4,3,2,3,3,,,,,,,,,,,,,,1,2,2,2,2,80,,,,,,,,,,,,
W1BLW0002559,2017-02-14 17:35:26,2017-02-14 17:40:07,3,3,3,3,3,3,3,3,3,,3,2,3,2,3,3,3,,,,,,,,,,,2,2,2,3,3,,4,2,4,,2,2,,2,3,3,4,,,,,,,,,,,,,,1,2,2,1,3,70,,,,,,,,,,,,
W1BLW0009203,2017-02-14 17:36:40,2017-02-14 17:40:20,2,3,2,3,2,2,2,2,3,3,3,1,3,3,3,3,3,,,,,,,,,,,3,1,2,1,3,2,2,2,1,2,1,1,2,3,3,2,2,,,,,,,,,,,,,,1,2,2,2,2,40,,,,,,,,,,,,
W1BLW0008146,2017-02-14 17:36:12,2017-02-14 17:40:26,1,2,2,2,2,2,3,1,3,3,3,1,3,3,3,3,2,,,,,,,,,,,3,2,3,3,2,3,3,2,2,4,3,3,4,,2,3,3,,,,,,,,,,,,,,1,1,1,,2,70,,,,,,,,,,,,
W1BLW0008498,2017-02-14 17:35:14,2017-02-14 17:40:43,2,2,3,3,3,3,3,1,2,1,3,1,3,3,2,3,3,,,,,,,,,,,3,1,,1,4,3,4,1,1,4,3,1,4,3,2,4,3,,,,,,,,,,,,,,1,1,1,2,1,90,,,,,,,,,,,,
W1BLW0005988,2017-02-14 17:24:19,2017-02-14 17:40:59,2,1,2,3,1,1,2,0,1,1,3,1,2,1,1,2,2,,,,,,,,,,,2,1,,1,2,2,4,1,,2,1,1,3,2,2,3,2,,,,,,,,,,,,,,1,3,0,2,1,60,,,,,,,,,,,,
W1BLW0003264,2017-02-14 17:29:58,2017-02-14 17:41:05,3,1,3,3,3,2,3,2,3,3,3,3,0,0,3,3,3,,,,,,,,,,,2,1,3,1,1,1,2,3,1,3,1,1,3,2,2,2,2,,,,,,,,,,,,,,1,1,3,2,2,50,,,,,,,,,,,,
W1BLW0009239,2017-02-14 17:37:05,2017-02-14 17:41:19,2,2,3,3,3,3,3,2,2,3,3,2,3,3,2,3,3,,,,,,,,,,,3,2,2,1,2,3,2,1,2,1,1,1,3,2,1,3,3,,,,,,,,,,,,,,1,2,2,2,1,50,,,,,,,,,,,,
W1BLW0006973,2017-02-14 17:34:37,2017-02-14 17:41:57,3,1,3,3,3,3,3,1,2,3,3,2,3,1,2,3,3,,,,,,,,,,,3,3,4,3,4,4,4,2,4,4,3,2,4,2,3,4,3,,,,,,,,,,,,,,1,1,2,2,3,90,,,,,,,,,,,,
W1BLW0005073,2017-02-14 17:36:12,2017-02-14 17:42:02,3,3,2,3,3,2,3,2,3,3,3,3,3,3,2,3,3,,,,,,,,,,,2,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,2,,,,,,,,,,,,,,1,2,2,2,,30,,,,,,,,,,,,
W1BLW0006434,2017-02-14 17:33:30,2017-02-14 17:42:31,1,3,3,2,3,3,3,0,0,1,3,2,3,2,3,3,3,,,,,,,,,,,3,1,2,2,3,,2,2,4,3,3,3,4,2,3,3,2,,,,,,,,,,,,,,1,3,3,1,2,70,,,,,,,,,,,,
W1BLW0002598,2017-02-14 17:34:45,2017-02-14 17:43:14,2,2,3,3,2,2,2,1,2,3,3,2,3,3,3,3,2,,,,,,,,,,,3,3,4,3,4,4,3,2,3,4,3,3,4,4,4,4,4,,,,,,,,,,,,,,1,1,1,3,3,80,,,,,,,,,,,,
W1BLW0006882,2017-02-14 17:37:21,2017-02-14 17:43:39,0,0,3,3,3,3,3,0,3,3,3,2,3,3,3,3,3,,,,,,,,,,,3,1,4,1,1,2,4,1,1,4,3,1,3,4,,4,1,,,,,,,,,,,,,,1,1,0,1,2,80,,,,,,,,,,,,
W1BLW0005995,2017-02-14 17:37:33,2017-02-14 17:43:45,2,2,3,3,3,3,3,2,3,2,3,1,3,3,1,3,3,,,,,,,,,,,2,1,4,3,4,3,4,1,3,4,3,2,4,2,3,,3,,,,,,,,,,,,,,1,1,1,1,2,70,,,,,,,,,,,,
W1BLW0005007,2017-02-14 17:02:37,2017-02-14 17:45:31,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,,,,,,,,,,,2,2,3,2,1,2,2,3,2,4,3,3,3,4,4,3,3,,,,,,,,,,,,,,1,3,3,2,2,60,,,,,,,,,,,,
W1BLW0008441,2017-02-14 17:39:30,2017-02-14 17:46:07,2,1,2,3,2,1,3,1,1,2,3,3,2,3,2,2,1,,,,,,,,,,,2,1,4,3,3,2,2,2,2,4,3,4,3,3,4,3,3,,,,,,,,,,,,,,1,1,2,2,2,50,,,,,,,,,,,,
W1BLW0007188,2017-02-14 17:41:09,2017-02-14 17:46:28,3,2,3,3,3,3,3,1,2,3,3,3,3,3,2,3,3,,,,,,,,,,,2,2,2,3,3,4,3,2,3,4,3,3,4,3,3,3,2,,,,,,,,,,,,,,1,1,2,1,3,80,,,,,,,,,,,,
W1BLW0008552,2017-02-14 17:43:44,2017-02-14 17:46:50,3,2,2,,,3,,1,,,2,2,3,2,3,,2,,,,,,,,,,,3,3,3,,,4,,3,,,2,3,4,3,4,,3,,,,,,,,,,,,,,1,,3,,,70,,,,,,,,,,,,
W1BLW0009484,2017-02-14 17:39:55,2017-02-14 17:47:10,1,3,3,3,2,3,3,1,2,3,3,3,3,3,3,3,3,,,,,,,,,,,1,1,1,1,1,1,3,1,1,3,1,1,4,3,2,3,2,,,,,,,,,,,,,,1,2,2,1,1,30,,,,,,,,,,,,
W1BLW0002661,2017-02-14 17:42:03,2017-02-14 17:47:17,3,2,2,3,3,3,3,2,2,2,3,2,3,3,3,3,3,,,,,,,,,,,1,1,2,2,1,3,3,1,1,3,1,1,4,1,2,3,2,,,,,,,,,,,,,,1,2,2,1,1,70,,,,,,,,,,,,
W1BLW0004204,2017-02-14 17:42:53,2017-02-14 17:47:53,3,2,1,3,3,1,3,1,3,2,3,2,3,2,2,2,2,,,,,,,,,,,3,2,3,2,4,3,3,2,4,4,3,2,4,3,4,4,4,,,,,,,,,,,,,,1,1,1,2,2,80,,,,,,,,,,,,
W1BLW0001979,2017-02-14 17:39:57,2017-02-14 17:48:00,0,1,2,3,2,2,3,1,2,3,2,1,3,3,1,2,3,,,,,,,,,,,2,3,4,2,3,3,3,1,1,4,1,2,4,2,2,2,2,,,,,,,,,,,,,,1,0,1,1,1,80,,,,,,,,,,,,
W1BLW0001775,2017-02-14 17:37:22,2017-02-14 17:48:13,2,3,3,3,3,2,3,2,2,2,3,2,3,3,3,3,3,,,,,,,,,,,2,3,3,1,4,4,3,2,4,3,3,2,4,3,4,4,4,,,,,,,,,,,,,,1,3,3,3,1,90,,,,,,,,,,,,
W1BLW0006712,2017-02-14 17:44:57,2017-02-14 17:49:11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,,,,,,,,,,,,,,1,3,3,1,1,40,,,,,,,,,,,,
W1BLW0009377,2017-02-14 17:40:47,2017-02-14 17:49:20,2,1,2,3,2,2,3,1,3,3,3,2,3,3,3,3,2,,,,,,,,,,,2,2,3,2,3,4,3,2,2,4,1,1,4,2,2,2,3,,,,,,,,,,,,,,1,1,0,2,2,70,,,,,,,,,,,,
W1BLW0008697,2017-02-14 17:24:36,2017-02-14 17:49:53,2,2,3,3,3,3,3,1,3,3,3,2,3,3,1,2,3,,,,,,,,,,,3,3,4,3,3,4,4,2,3,4,3,3,4,4,3,4,4,,,,,,,,,,,,,,1,1,1,2,2,90,,,,,,,,,,,,
